# genome1: Human
# genome2: Mouse
# genome3: Rat
# genome4: Chicken
# block_id genome1_chr genome1_start genome1_len genome1_sign genome2_chr genome2_start genome2_len genome2_sign genome3_chr genome3_start genome3_len genome3_sign genome4_chr genome4_start genome4_len genome4_sign
0 11 530685 14223 + 7 130217061 14911 + 1 201543542 11626 + 5 13310191 57497 -
0 11 551465 2568 + 7 130237750 2825 + 1 201562174 1582 + 5 13261618 3655 -
0 11 607096 9240 + 7 130290837 7690 + 1 201613487 8297 + 5 2870190 12450 +
0 11 627537 3296 + 7 130313677 2993 + 1 201637062 2935 + 5 2896149 6021 +
0 11 636472 50386 + 7 130319183 30085 + 1 201642423 37055 + 5 2904484 16835 +
0 11 687454 8484 + 7 130349828 8854 + 1 201684863 2345 + 5 2922066 5122 +
0 11 697924 21704 + 7 130360827 23404 + 1 201693204 21497 + 5 2955194 16263 +
0 11 738991 17753 + 7 130413977 10937 + 1 201737581 10181 + 5 2973399 3029 +
0 11 762713 6393 + 7 130430474 5561 + 1 201751338 5064 + 5 2988138 8019 +
0 11 778747 3018 + 7 130448316 2916 + 1 201768756 449 + 5 3006240 392 +
0 11 827793 2762 + 7 130489275 4080 + 1 201809154 1471 + 5 13156533 32290 -
0 11 831443 2794 + 7 130495015 1999 + 1 201812783 1837 + 5 13140066 4663 -
0 11 834546 24311 + 7 130498319 17764 + 1 201823788 10182 + 5 12757221 179126 -
0 11 860141 42585 + 7 130518008 42528 + 1 201837241 27987 + 5 12634651 102179 -
0 11 917913 90476 + 7 130582995 70051 + 1 201894983 72888 + 5 12585590 40215 -
0 11 1262683 35247 + 7 130917042 36922 + 1 202171292 17900 + 5 12204466 25221 -
0 11 1544471 9783 + 7 131116953 1534 + 1 202375166 9771 + 5 11704920 21440 -
0 11 1825028 2188 + 7 131477286 38 + 1 202848667 1124 + 5 11651977 2734 -
0 11 1838616 39185 + 7 131496326 96 + 1 202891027 6524 + 5 11611338 39124 -
0 11 1908402 15841 + 7 131534286 69 + 1 202914627 7979 + 5 11567068 34165 -
0 11 2118097 15252 + 7 131692300 11932 + 1 203094690 10407 + 5 11331308 7742 -
0 11 2149469 7856 + 7 131935369 414 + 1 203317961 6987 + 5 11271232 15996 -
0 11 2363049 19886 + 7 132098192 14064 + 1 203480954 15031 + 5 11184575 19990 -
0 11 2388173 989 + 7 132114510 145 + 1 203498517 953 + 5 11171283 4371 -
0 11 2390069 18515 + 7 132117329 17373 + 1 203500892 17081 + 5 11134970 31826 -
0 11 2430638 402904 + 7 132153053 319760 + 1 203579538 46040 + 5 11007845 102150 -
0 11 2929977 47939 + 7 132564119 1060 + 1 204045147 26139 + 5 10670345 16607 -
0 11 2986653 41143 + 7 132607770 42894 + 1 204088914 35166 + 5 10634237 30159 -
0 11 3072655 78194 + 7 132738916 54217 + 1 204220355 26019 + 5 10557668 57466 -
0 11 7499360 139931 + 7 95834112 149618 + 1 165201684 33547 + 5 4854452 70821 +
0 11 8091959 62922 + 7 97268991 439 + 1 166728169 42801 + 5 7694024 12000 -
0 11 8210166 44325 + 7 97369118 32222 + 1 166816993 4748 + 5 7650125 11789 -
0 11 8610353 34339 + 7 97685454 30753 + 1 167160203 29769 + 5 7260704 40660 -
0 11 8679207 146004 + 7 97755395 93812 + 1 167231059 33763 + 5 7102627 151048 -
0 11 8905933 12903 + 7 97944772 353 + 1 167445174 9117 + 5 7094791 2434 -
0 11 8923428 5461 + 7 97959476 4493 + 1 167456181 524 + 5 7089259 1906 -
0 11 8933150 17161 + 7 97968356 7700 + 1 167466844 17580 + 5 7078072 8272 -
0 11 8968703 21154 + 7 97993937 19924 + 1 167494517 21969 + 5 7055509 8246 -
0 11 9125360 125782 + 7 98127171 66592 + 1 167631131 66256 + 5 6959194 40166 -
0 11 9266514 33978 + 7 98206853 12764 + 1 167720227 12789 + 5 6932148 7635 -
0 11 9370513 60871 + 7 98251788 36689 + 1 167769134 37710 + 5 6886878 22216 -
0 11 9446822 67098 + 7 98295079 18764 + 1 167824637 25053 + 5 6853448 19771 -
0 11 9559790 14668 + 7 98355382 867 + 1 167880264 18403 + 5 6837821 6847 -
0 11 9649933 87745 + 7 98456444 57831 + 1 167999503 58725 + 5 6799870 31880 -
0 11 10290941 2291 + 7 98863644 158 + 1 168490918 2171 + 5 6503541 2639 -
0 11 10436533 56447 + 7 99013785 33106 + 1 168644109 34845 + 5 6442094 25609 -
0 11 10500599 26474 + 7 99051490 28899 + 1 168683207 16444 + 5 6424916 11236 -
0 11 10544967 9506 + 7 99086641 1751 + 1 168713902 18636 + 5 6417399 5404 -
0 11 10561616 118228 + 7 99104306 77820 + 1 168741108 76908 + 5 6381952 26080 -
0 11 10737183 28413 + 7 99265326 193 + 1 168895163 29882 + 5 6300548 16718 -
0 11 10783672 9479 + 7 99308293 825 + 1 168941729 9085 + 5 6275468 4334 -
0 11 11948962 45976 + 7 100352945 51317 + 1 170045758 38862 + 5 5660134 22366 -
0 11 12096447 153189 + 7 100528070 77858 + 1 170195943 77458 + 5 5548299 49815 -
0 11 12279679 65321 + 7 100629136 6137 + 1 170303128 32616 + 5 5503236 18057 -
0 11 12363419 150362 + 7 100682690 134406 + 1 170480143 27628 + 5 5440837 19441 -
0 11 12730897 198904 + 7 100934061 212243 + 1 170677327 138425 + 5 5266494 138693 -
0 11 13263687 109430 + 7 101461805 84365 + 1 171251948 30412 + 5 5082924 20720 -
0 11 13373880 75251 + 7 101580395 239 + 1 171284227 34061 + 5 5063130 18119 -
0 11 13477911 3924 + 7 101640186 500 + 1 171360530 2932 + 5 5049209 3637 -
0 11 13654570 60172 + 7 101768113 76 + 1 171527358 32285 + 5 4972819 37649 -
0 11 14443362 42345 + 7 102478523 25990 + 1 172335976 33829 + 5 7912922 14475 +
0 11 14490732 138740 + 7 102528360 9377 + 1 172373872 11019 + 5 7929826 7500 +
0 11 14629931 225584 + 7 102678404 116101 + 1 172545454 166773 + 5 8010653 17797 +
0 11 16724503 17379 + 7 104354890 189 + 1 174313312 10227 + 5 9129309 4664 +
0 11 16773524 38686 + 7 104385680 65054 + 1 174347870 47587 + 5 9147453 57360 +
0 11 17075594 118228 + 7 104602248 33022 + 1 174573039 81124 + 5 9323824 36003 +
0 11 17281180 35667 + 7 104765744 17707 + 1 174750005 31271 + 5 9387833 25641 +
0 11 17479752 50511 + 7 34842043 383 + 1 96798608 35043 + 5 9516309 43420 +
0 11 17705468 2519 + 7 35023162 817 + 1 96988301 2710 + 5 9755439 2455 +
0 11 17721841 36645 + 7 35044820 30545 + 1 97007547 39571 + 5 9774550 99095 +
0 11 17773905 224979 + 7 35090094 196614 + 1 97053170 206071 + 5 10010164 4012 +
0 11 18006847 19771 + 7 35294057 14971 + 1 97266624 16887 + 5 10017342 10540 +
0 11 18066200 25726 + 7 35335031 1282 + 1 97308047 17319 + 5 10040731 6277 +
0 11 18264526 43504 + 7 35409077 60 + 1 97391614 33880 + 5 10047248 26349 +
0 11 18308444 44441 + 7 35443790 185 + 1 97437738 19793 + 5 10077542 17412 +
0 11 18380419 13283 + 7 35495216 19258 + 1 97481186 9472 + 5 10115842 5002 +
0 11 18466169 46629 + 7 35537674 11757 + 1 97523399 29812 + 5 10121552 13592 +
0 11 18684660 5981 + 7 35699780 2450 + 1 97682713 3336 + 5 10204498 4801 +
0 11 18713786 63709 + 7 35727250 5059 + 1 97708273 57837 + 5 10244908 81793 +
0 11 19168133 19706 + 7 37449611 17633 + 1 98679792 10066 + 5 1754365 9983 -
0 11 19209927 10308 + 7 37486347 4815 + 1 98719103 4965 + 5 1749197 4308 -
0 11 19699221 408232 + 7 38016180 208848 + 1 99404262 80739 + 5 1422112 183338 -
0 11 20142069 4110 + 7 38250229 4267 + 1 99515300 4430 + 5 1413380 2619 -
0 11 20373413 121719 + 7 38396804 79860 + 1 99660054 86667 + 5 1282141 52589 -
0 11 20586981 53780 + 7 38528360 53801 + 1 99821397 45737 + 5 1234231 25824 -
0 11 22179165 90044 + 7 40177369 18772 + 1 101398821 73517 + 5 708328 22957 -
0 11 22323976 41376 + 7 40273462 23337 + 1 101504086 40048 + 5 656342 29211 -
0 11 22610541 1124 + 7 40513144 827 + 1 101743693 1019 + 5 553439 1040 -
0 11 22660725 137146 + 7 40514043 133160 + 1 101775475 100119 + 5 446757 86829 -
0 11 27324677 2630 + 2 111561361 155524 - 3 95371716 34247 - 3 44892267 15312 -
0 11 27480433 12192 + 2 111434251 7166 - 3 95224370 7312 - 3 44805550 9123 -
0 11 28006475 87481 + 2 110824129 61006 - 3 94730181 14981 - 3 44613091 43611 -
0 11 28096168 223084 + 2 110635763 185924 - 3 94566117 4077 - 3 44512576 98269 -
0 11 29996074 6723 + 2 108822918 1964 - 3 92678300 1964 - 3 44030166 4668 -
0 11 30217759 1897 + 2 108584532 1367 - 3 92465297 2398 - 3 43987610 3373 -
0 11 30308958 14516 + 2 108493181 441 - 3 92359310 5371 - 3 43953134 7216 -
0 11 30396083 176763 + 2 108224062 171736 - 3 92093501 173070 - 3 43828457 90957 -
0 11 31775791 21303 + 2 107192243 16953 - 3 91023828 21951 - 3 43310671 9048 -
0 11 32077052 14339 + 2 106910931 1097 - 3 90730222 12149 - 3 43189174 7083 -
0 11 32373633 47753 + 2 106650666 913 - 3 90426132 46519 - 3 43051393 29392 -
0 11 32569697 18624 + 2 106523798 182 - 3 90280683 17470 - 3 42986114 14307 -
0 11 32815785 23897 + 2 106357670 16953 - 3 90071380 23034 - 3 42915565 3412 -
0 11 32920439 41045 + 2 106282131 7311 - 3 90022868 596 - 3 42875186 19596 -
0 11 33272264 67159 + 2 105953310 65483 - 3 89646377 66838 - 3 42250704 45035 +
0 11 33528802 125207 + 2 105647482 122656 - 3 89400187 52508 - 3 42325432 74671 +
0 11 34464652 34972 + 2 104874777 27306 - 3 88589334 21034 + 5 15649195 9700 +
0 11 34606930 39718 + 2 104713089 39696 - 3 88416623 17137 - 5 15712997 10510 +
0 11 35124726 93520 + 2 104260374 36216 - 3 87920931 85737 - 5 15937546 56999 +
0 11 35246697 158202 + 2 104106545 639 - 3 87843704 45844 - 5 16010969 79103 +
0 11 35417687 93767 + 2 103807794 90021 - 3 87691960 57672 - 5 16093515 60181 +
0 11 36021952 193304 + 2 103209064 234187 - 3 87004911 160615 - 5 16434649 2066 +
0 11 36259360 15920 + 2 103142458 57 - 3 86937635 13866 - 5 16477630 6792 +
0 11 36417691 33133 + 2 102971391 25050 - 3 86765409 56489 - 5 16514465 38032 +
0 11 36475032 21099 + 2 102933693 19351 - 3 86731726 11186 - 5 16562192 19857 +
0 11 36553872 11722 + 2 102893853 1448 - 3 86680528 3122 - 5 16597649 3125 +
0 11 36577804 6291 + 2 102880374 66 - 3 86666537 1583 - 5 16609414 1586 +
0 11 43297862 32526 + 2 95716174 26378 - 3 78720747 20323 - 5 18718544 20132 -
0 11 43344800 135002 + 2 95605207 105898 - 3 78632914 10950 - 5 18656957 58558 -
0 11 43866704 39418 + 2 95284866 27969 - 3 78282801 29942 - 5 18875419 22715 +
0 11 44052127 17751 + 2 95140067 153 - 3 78149732 11953 - 5 18949445 10765 +
0 11 44246303 49747 + 2 94942245 35502 - 3 77954315 36024 - 5 19066930 23719 +
0 11 44580522 24463 + 2 94718931 43304 - 3 77728199 43903 - 5 19242480 40896 +
0 11 45081666 129102 + 2 94275023 38689 - 3 77272498 37910 - 5 19554485 21701 +
0 11 45226161 46018 + 2 94214925 40618 - 3 77214228 38311 - 5 19598657 12152 +
0 11 45634736 16745 + 2 93911590 3477 - 3 76903240 1235 - 5 21274101 1256 -
0 11 45790950 7925 + 2 93752584 6610 - 3 76745743 4600 - 5 21248092 3245 -
0 11 45833338 35767 + 2 93711445 22409 - 3 76699210 28120 - 5 21226439 20292 -
0 11 45871511 20813 + 2 93683503 17582 - 3 76677932 9157 - 5 21212533 8776 -
0 11 45895530 8385 + 2 93675315 5718 - 3 76670233 5121 - 5 21204627 4835 -
0 11 45918426 188612 + 2 93513865 146853 - 3 76515797 138487 - 5 21056239 119806 -
0 11 46263869 42736 + 2 93282213 41815 - 3 76258204 39405 - 5 20983038 13509 -
0 11 46352116 14297 + 2 93238600 7669 - 3 76209674 29120 - 5 20938954 38589 -
0 11 46367575 2083 + 2 93229708 2457 - 3 76206086 1972 - 5 20935143 680 -
0 11 46382273 197607 + 2 93030109 188622 - 3 76042196 56249 - 5 20794737 135692 -
0 11 46588859 14227 + 2 93012079 8537 - 3 75988523 6746 - 5 20791859 2617 -
0 11 46603455 56916 + 2 92974509 35950 - 3 75953474 20068 - 5 20772596 13719 -
0 11 46662943 23486 + 2 92950105 22104 - 3 75927188 20498 - 5 20741785 21347 -
0 11 46705064 20300 + 2 92925204 11093 - 3 75901692 13268 - 5 20724588 9905 -
0 11 46729395 77696 + 2 92894621 25555 - 3 75834175 64163 - 5 20686441 35584 -
0 11 46842728 39402 + 2 92757584 56078 - 3 75729709 39710 - 5 20636866 37727 -
0 11 47163398 8888 + 2 92556765 7802 - 3 75511255 4333 - 5 20460321 19927 -
0 11 47245042 9663 + 2 92483999 11006 - 3 75438552 8620 - 5 20407894 10029 -
0 11 47259775 56116 + 2 92437250 30486 - 3 75394950 39145 - 5 20340404 55168 -
0 11 47317260 21279 + 2 92418059 18339 - 3 75374981 17535 - 5 20274024 56385 -
0 11 47340721 23686 + 2 92396686 18959 - 3 75369621 2103 - 5 20241457 20246 -
0 11 47564931 5491 + 2 92195038 10056 - 3 75152836 6916 - 5 20082049 4578 -
0 11 47575682 989 + 2 92186262 4659 - 3 75147953 980 - 5 20071291 923 -
0 11 56724956 5352 + 2 86505197 261 - 3 68318962 4728 - 5 14317468 780 -
0 11 56868820 9891 + 2 86350439 75 - 3 68169612 8945 - 5 14300636 8226 -
0 11 56881309 31600 + 2 86311792 23055 - 3 68126792 40150 - 5 14296581 3025 -
0 11 56930201 3282 + 2 86301212 3528 - 3 68106103 3566 - 5 14293550 1051 +
0 11 57140518 17161 + 2 86078311 10017 - 3 67865402 9018 - 5 14287078 2026 -
0 11 57199990 4706 + 2 86036084 1093 - 3 67830866 2394 - 5 14282804 2244 -
0 11 57304629 57381 + 2 85914790 8933 - 3 67708275 21436 - 5 14233482 10353 -
0 11 60645327 25352 + 19 9721005 20830 - 1 213371757 12497 - 5 3069948 2884 +
0 11 60673090 31194 + 19 9691928 24015 - 1 213361076 6250 - 5 3074309 2002 +
0 11 60842297 33729 + 19 9608469 24195 - 1 213253772 25194 - 5 3079943 14979 +
0 11 60891640 13466 + 19 9585157 183 - 1 213231354 5122 - 5 3097389 1753 +
0 11 61295481 35868 + 19 9219558 5781 - 1 212857690 29881 - 5 98526 4520 -
0 11 61335510 4558 + 19 9202829 4734 - 1 212846540 4376 - 5 84988 1145 -
0 11 61440134 22967 + 19 9021367 17227 - 1 212633062 7648 - 5 14133671 9860 +
0 11 61507398 3069 + 19 8986416 2394 - 1 212588881 2290 - 5 14162215 4514 +
0 11 67533935 12979 + 19 6734425 711 + 1 206613818 10497 - 5 11903 1047 +
0 11 67553153 18350 + 19 6703397 14896 - 1 206592198 10901 - 5 15998 16984 +
0 11 67584099 9547 + 19 6776657 8161 + 1 206573559 9389 - 5 35081 5607 +
0 11 67595806 68225 + 19 6789431 42266 + 1 206522674 48340 - 5 13551315 17965 +
0 11 67855461 136624 + 19 7000336 105543 + 1 206256406 74938 - 5 13771511 63133 +
0 11 68080493 77667 + 19 7116350 108243 + 1 206135927 64860 - 5 13869040 31747 +
0 11 68227386 6616 + 19 7277764 81 + 1 206089805 4863 - 5 13929482 7962 +
0 11 68300441 84224 + 19 7306145 1977 + 1 206006199 60223 - 5 13981240 29909 +
0 11 68434107 12556 + 19 7399040 401 + 1 205968952 9644 - 5 2013868 10949 -
0 11 68446711 36716 + 19 7408967 209 + 1 205946344 22321 - 5 1973710 23518 -
0 11 68591725 39627 + 7 134324370 10562 - 1 205857087 28950 - 5 14374984 19693 +
0 11 69285937 6099 + 7 133954863 400 - 1 205478343 3288 - 5 14816883 3350 +
0 11 69397666 9212 + 7 133892631 2091 - 1 205422933 3924 - 5 14874942 5138 +
0 11 69775577 4221 + 7 133632963 1166 - 1 205163867 2316 - 5 15079134 1469 +
0 11 69844587 106030 + 7 133530257 75545 - 1 205063128 74733 - 5 15106493 47588 +
0 11 69970949 38048 + 7 133489144 35071 - 1 205020465 27919 - 5 15163852 23201 +
0 11 70040269 193911 + 7 133084848 389157 - 1 204740207 265352 - 5 15206628 334964 +
0 11 70871771 13936 + 7 132881027 10319 - 1 204402357 9135 - 5 1784273 5608 +
0 11 70890555 48332 + 7 132846821 9613 - 1 204341038 49839 - 5 1790189 17641 +
0 11 72274099 305300 + 7 89620187 175673 - 1 158626149 233236 - 1 187511517 87486 -
0 11 72655652 18049 + 7 89506908 16176 - 1 158519079 5978 - 1 187492470 974 -
0 11 72701878 33280 + 7 89447685 26475 - 1 158460911 35439 - 1 187463605 986 -
0 11 72745977 60466 + 7 89382518 59204 - 1 158399689 21824 - 1 187438058 10447 -
0 11 72843337 192199 + 7 89216398 129368 - 1 158307882 54747 - 1 187323056 102584 -
0 11 73083531 15424 + 7 89153492 1171 - 1 158160915 14269 - 1 187265750 4592 -
0 11 73310468 290 + 7 89046723 63 - 1 158045857 263 - 1 187191946 275 -
0 11 73437645 8793 + 7 88982585 103 - 1 157974790 12568 - 1 187170182 2002 -
0 11 73450073 81241 + 7 88905395 4014 - 1 157896962 59343 - 1 187117804 31801 -
0 11 73550554 57756 + 7 88881977 22882 - 1 157853190 6188 - 1 187109801 4704 -
0 11 73892466 6992 + 7 88688793 6162 - 1 157636345 6602 - 1 186939682 1882 +
0 11 74029937 50136 + 7 88593440 38164 - 1 157531694 37181 - 1 186958683 29759 +
0 11 74133862 16905 + 7 88501081 28301 - 1 157469902 7786 - 1 187000612 19765 +
0 11 74186221 93534 + 7 88421853 15939 - 1 157367592 14361 - 1 187039892 10728 +
0 11 74280553 105917 + 7 88353265 59128 - 1 157296076 63735 - 1 187056132 7498 +
0 11 74836870 6170 + 7 87971787 4761 - 1 156889884 5293 - 1 187616785 6136 +
0 11 74859932 7591 + 7 87958918 7996 - 1 156879483 5459 - 1 187824317 7580 -
0 11 74871994 91181 + 7 87877647 76231 - 1 156859047 12220 - 1 187717367 100486 -
0 11 77316076 115892 + 7 85922392 60590 - 1 154793078 63498 - 1 184490776 13216 +
0 11 77453070 7525 + 7 85894225 5067 - 1 154768553 653 - 1 184506584 3388 +
0 11 77636324 15737 + 7 85749868 15528 - 1 154628584 15714 - 1 184561744 19798 +
0 11 77652650 202424 + 7 85514819 229855 - 1 154427189 196123 - 1 184381270 84664 -
0 11 77873555 138473 + 7 85406553 78 - 1 154294783 113205 - 1 184289638 78733 -
0 11 82261718 76063 + 7 81310262 58961 - 1 149821974 19464 - 1 180720150 9232 +
0 11 82418787 90406 + 7 81175890 96651 - 1 149734849 13068 - 1 180754147 8259 +
0 11 82594493 28648 + 7 81077527 15122 - 1 149554320 13527 - 1 180795259 14533 +
0 11 82632021 53330 + 7 81022225 48798 - 1 149504561 41775 - 1 180814222 14762 +
0 11 82698814 24891 + 7 81004507 14260 - 1 149489205 12910 - 1 180830077 8230 +
0 11 86237894 10685 + 7 77951904 18559 - 1 146160575 1151 - 1 180484131 1112 -
0 11 86383030 9711 + 7 77845378 5160 - 1 146032156 3916 - 1 180398261 4766 -
0 11 86475396 285480 + 7 77581217 198562 - 1 145745059 227889 - 1 180222710 146216 -
0 11 87534569 62185 + 7 76865908 61195 - 1 144862325 80654 - 1 179967196 20208 -
0 11 87714913 44178 + 7 76712406 32864 - 1 144708257 30927 - 1 179933963 15391 -
0 11 88598773 118206 + 7 75854879 1879 - 1 143721024 103633 - 1 179545508 49586 -
0 11 88747668 165138 + 7 75671566 154233 - 1 143494271 187299 - 1 179431949 90643 -
0 11 92261988 52489 + 9 15753899 74265 - 8 12702275 19193 - 1 178164171 44292 -
0 11 92569627 49634 + 9 15539010 25008 - 8 12504842 28495 - 1 177832174 97829 -
0 11 92751317 107721 + 9 15387548 42606 - 8 12363346 61870 - 1 177735752 24168 -
0 11 92899794 64905 + 9 15330563 41003 - 8 12347313 179 - 1 177687215 28672 -
0 11 93162946 21453 + 9 15105443 11430 - 8 12086308 17743 - 1 177601476 10123 -
0 11 93205601 27782 + 9 15082914 19064 - 8 12064810 16765 - 1 177587018 14163 -
0 11 93241888 29933 + 9 15061540 18578 - 8 12041498 18972 - 1 177579525 3689 -
0 11 93442715 89671 + 9 14874126 4872 - 8 11858940 66485 - 1 177497051 27994 -
0 11 93550297 52983 + 9 14825207 39923 - 8 11810939 38019 - 1 177473359 10694 -
0 11 93798636 23935 + 9 14678337 666 - 8 11648755 10487 - 1 177454814 2876 -
0 11 93838877 76286 + 9 14602952 44542 - 8 11589754 42726 - 1 177431831 18408 -
0 11 93915323 5573 + 9 14598482 1409 - 8 11584034 1698 - 1 177429108 2111 -
0 11 94384444 10425 + 9 14317613 98 - 8 11249559 9027 - 1 177281146 12947 -
0 11 94511176 42784 + 9 14176443 1843 - 8 11153847 26606 - 1 177259198 6536 -
0 11 94594286 58113 + 9 14096140 50121 - 8 11105571 18659 - 1 177207824 37622 -
0 11 95211795 42213 + 9 13623006 19388 - 8 10609112 18658 - 1 177043484 13467 -
0 11 95254199 91413 + 9 13563567 34034 - 8 10557637 48314 - 1 177000116 41665 -
0 11 95399593 115244 + 9 13435400 77417 - 8 10514420 9248 - 1 176895400 63379 -
0 11 100368298 29019 + 9 9001544 160 - 8 5872129 48205 - 1 175110419 154011 -
0 11 100446820 92152 + 9 8895599 61728 - 8 5784638 61263 - 1 175050173 43288 -
0 11 100861403 130973 + 9 8531031 135160 - 8 5472514 105023 - 1 174895196 91645 -
0 11 101356477 50563 + 9 8076332 33261 - 8 4903961 29637 - 1 174714404 21840 -
0 11 101758303 28808 + 9 7845719 753 - 8 4682473 9823 - 1 174535820 8152 -
0 11 101804784 56507 + 9 7735869 30204 - 8 4629492 1302 - 1 174511880 17029 -
0 11 102470805 29513 + 9 7162531 19701 - 8 4072986 20911 - 1 174287164 9743 -
0 11 102607700 280368 + 9 7060813 18630 - 8 3827006 145418 - 1 174145282 138481 -
0 11 105416367 14304 + 9 4301157 3861 - 8 918394 1630 - 1 173086251 2645 -
0 11 105461294 6235 + 9 4228612 6912 - 8 880096 1610 - 1 173064511 4402 -
0 11 105486002 21134 + 9 4213859 1745 - 8 847326 10654 - 1 173031522 23906 -
0 11 106734800 116706 + 9 3318432 67714 - 7 418368 63749 - 1 172590321 59300 -
0 11 106913057 61087 + 9 3284069 243 - 7 310146 67671 - 1 172519305 42468 -
0 11 107199421 67895 + 9 53952447 8714 - 8 57249714 42525 - 1 172385770 16872 -
0 11 107417630 97582 + 9 53729007 52478 - 8 57100059 40287 - 1 172319472 21896 -
0 11 107529907 26011 + 9 53696311 28361 - 8 57063761 28263 - 1 172300139 11792 -
0 11 107565770 65176 + 9 53653458 33351 - 8 57050070 2202 - 1 172280041 16782 -
0 11 107636001 137883 + 9 53555674 561 - 8 56914137 85844 - 1 172217616 5559 -
0 11 107880501 26261 + 9 53500469 123 - 8 56860635 15263 - 1 172185106 7463 -
0 11 107917325 84684 + 9 53417932 118 - 8 56781561 73009 - 1 172172449 1301 -
0 11 109561297 18916 + 9 52243202 11295 - 8 55497553 14781 - 1 171616284 16092 -
0 11 109838341 34912 + 9 52068009 20505 - 8 55310450 19111 - 1 171529501 16311 -
0 11 109985427 135186 + 9 51888433 80922 - 8 55149608 24884 - 1 171450645 49595 -
0 11 111316997 3146 + 9 50875866 3875 - 8 54126303 4259 - 24 5878564 3946 -
0 11 111320615 1850 + 9 50874387 1079 - 8 54124861 971 - 24 5875312 1414 -
0 11 111433825 38407 + 9 50759395 23131 - 8 54009238 24585 - 24 5824200 5913 -
0 11 111476175 6198 + 9 50740198 7652 - 8 53996280 8195 - 24 5819402 1980 -
0 11 111495246 8896 + 9 50717847 7471 - 8 53974852 8740 - 24 5811100 2898 -
0 11 111551625 11800 + 9 50687251 16086 - 8 53955638 6521 - 24 5805603 2983 -
0 11 111583889 49182 + 9 50654715 17864 - 8 53911885 20244 - 24 5776224 12171 -
0 11 111634748 7594 + 9 50642835 7124 - 8 53899755 7010 - 24 5771370 2574 -
0 11 112610722 75498 + 9 49644717 10821 - 8 52841795 60078 - 24 5449791 41076 -
0 11 112722954 58711 + 9 49520027 49165 - 8 52753929 64243 - 24 5430035 13786 -
0 11 112796162 12629 + 9 49497862 12225 - 8 52734186 7713 - 24 5412795 5495 -
0 11 112817969 65575 + 9 49423265 67552 - 8 52713642 12093 - 24 5391334 5042 -
0 11 113206466 77415 + 9 49074249 41880 - 8 52280004 44044 - 24 4299523 18039 +
0 11 113383482 15201 + 9 48971500 11755 - 8 52180619 11840 - 24 4329804 4254 +
0 11 113468101 190905 + 9 48903668 4487 - 8 52109470 1265 - 24 4341548 66902 -
0 11 113808990 8308 + 9 48553081 6629 - 8 51788846 5411 - 24 4428776 3395 +
0 11 113847903 10446 + 9 48532894 12097 - 8 51773676 5824 - 24 4432638 6172 +
0 11 116156545 24816 + 9 46331159 15836 - 8 49278898 16592 - 24 4774588 15498 +
0 11 116186929 9471 + 9 46321318 8423 - 8 49268944 8059 - 24 4791600 1944 +
0 11 116552692 23774 + 9 46015154 2643 - 8 48948470 9448 - 24 4889335 7144 +
0 11 116655215 38829 + 9 45913488 26286 - 8 48853342 34723 - 24 4920342 9151 +
0 11 116694054 30559 + 9 45887293 23674 - 8 48841013 7209 - 24 4933052 2858 +
0 11 116746955 74677 + 9 45815439 7939 - 8 48747156 55834 - 24 4941272 34105 +
0 11 117228442 8017 + 9 45446303 11060 - 8 48387841 6478 - 24 5061736 1723 +
0 11 117394835 15011 + 9 45301380 15042 - 8 48219806 13399 - 24 5084606 3080 +
0 11 117541744 19445 + 9 45186991 11462 - 8 48109136 2780 - 24 5097771 1462 +
0 11 117573856 11110 + 9 45164644 8613 - 8 48077605 9793 - 24 5103763 21888 +
0 11 117713260 11278 + 9 45045550 10847 - 8 47956581 10365 - 24 5128763 3451 +
0 11 117752753 8950 + 9 45028690 4459 + 8 47940978 4451 + 24 5135491 2476 -
0 11 117767990 36817 + 9 44979877 32453 - 8 47911884 11372 - 24 4274422 12038 -
0 11 117844880 88183 + 9 44851462 76324 - 8 47772525 44017 - 24 4247078 9762 -
0 11 117935862 3421 + 9 44846205 3557 - 8 47763979 3388 - 24 4219785 993 -
0 11 117952913 21489 + 9 44819785 17916 - 8 47746903 8026 - 24 5162128 3902 -
0 11 117980758 30536 + 9 44788850 25774 - 8 47709918 14441 - 24 5156393 4222 -
0 11 118476187 14146 + 9 44394276 13532 - 8 47333899 14080 - 24 46106 9820 -
0 11 118493245 8664 + 9 44382440 7914 - 8 47323001 7239 - 24 35698 10030 -
0 11 118504871 5314 + 9 44372935 7049 - 8 47313975 5829 - 24 27938 4597 -
0 11 118515744 9734 + 9 44356301 9575 - 8 47298381 9049 - 24 10820 15508 -
0 11 118529961 13455 + 9 44341837 6835 - 8 47284268 6176 - 24 4167930 3703 -
0 11 118557402 13622 + 9 44319455 14257 - 8 47261942 13373 - 24 4156720 5685 -
0 11 118577090 15285 + 9 44300396 11719 - 8 47239667 13739 - 24 4147977 3704 -
0 11 118614641 93723 + 9 44196167 21956 - 8 47144933 75620 - 24 4110059 25193 -
0 11 118747304 1941 + 9 44146451 7344 - 8 47098806 1022 - 24 4083358 1182 -
0 11 118764605 25412 + 9 44113902 24666 - 8 47058444 26649 - 24 4073281 5041 -
0 11 119073109 63962 + 9 43782612 60047 - 8 46794197 13202 - 24 3957722 11629 -
0 11 119519647 26744 + 9 43319419 25261 - 8 46321529 23676 - 24 3761330 13428 -
